sensorId,latitude,longitude,Month,Date,Counts
9,-37.81982992,144.95102556,1,20.0,8993.0
9,-37.81982992,144.95102556,1,21.0,1517.0
9,-37.81982992,144.95102556,1,22.0,952.0
9,-37.81982992,144.95102556,1,23.0,7443.0
9,-37.81982992,144.95102556,1,24.0,4888.0
9,-37.81982992,144.95102556,1,25.0,4107.0
9,-37.81982992,144.95102556,1,26.0,3429.0
9,-37.81982992,144.95102556,1,27.0,3203.0
9,-37.81982992,144.95102556,1,28.0,1061.0
9,-37.81982992,144.95102556,1,29.0,650.0
9,-37.81982992,144.95102556,1,30.0,2683.0
9,-37.81982992,144.95102556,1,31.0,2416.0
10,-37.81876473,144.94710545,2,1.0,896.0
10,-37.81876473,144.94710545,2,2.0,797.0
10,-37.81876473,144.94710545,2,3.0,876.0
10,-37.81876473,144.94710545,2,4.0,442.0
10,-37.81876473,144.94710545,2,5.0,386.0
10,-37.81876473,144.94710545,2,6.0,830.0
10,-37.81876473,144.94710545,2,7.0,673.0
10,-37.81876473,144.94710545,2,8.0,741.0
10,-37.81876473,144.94710545,2,9.0,911.0
10,-37.81876473,144.94710545,2,10.0,536.0
10,-37.81876473,144.94710545,2,11.0,396.0
10,-37.81876473,144.94710545,2,12.0,326.0
10,-37.81876473,144.94710545,2,13.0,484.0
10,-37.81876473,144.94710545,2,14.0,800.0
10,-37.81876473,144.94710545,2,15.0,729.0
10,-37.81876473,144.94710545,2,16.0,762.0
10,-37.81876473,144.94710545,2,17.0,722.0
10,-37.81876473,144.94710545,2,18.0,570.0
10,-37.81876473,144.94710545,2,19.0,419.0
10,-37.81876473,144.94710545,2,20.0,787.0
10,-37.81876473,144.94710545,2,21.0,836.0
10,-37.81876473,144.94710545,2,22.0,755.0
10,-37.81876473,144.94710545,2,23.0,886.0
10,-37.81876473,144.94710545,2,24.0,910.0
10,-37.81876473,144.94710545,2,25.0,654.0
10,-37.81876473,144.94710545,2,26.0,393.0
10,-37.81876473,144.94710545,2,27.0,824.0
10,-37.81876473,144.94710545,2,28.0,756.0
10,-37.81876473,144.94710545,2,29.0,635.0
10,-37.81876473,144.94710545,2,30.0,831.0
10,-37.81876473,144.94710545,1,1.0,1290.0
10,-37.81876473,144.94710545,1,2.0,5799.0
10,-37.81876473,144.94710545,1,3.0,5004.0
10,-37.81876473,144.94710545,1,4.0,5050.0
10,-37.81876473,144.94710545,1,5.0,4891.0
10,-37.81876473,144.94710545,1,6.0,4940.0
10,-37.81876473,144.94710545,1,7.0,1461.0
10,-37.81876473,144.94710545,1,8.0,1115.0
10,-37.81876473,144.94710545,1,9.0,1408.0
10,-37.81876473,144.94710545,1,10.0,5803.0
10,-37.81876473,144.94710545,1,11.0,5777.0
10,-37.81876473,144.94710545,1,12.0,5423.0
10,-37.81876473,144.94710545,1,13.0,4942.0
10,-37.81876473,144.94710545,1,14.0,1251.0
10,-37.81876473,144.94710545,1,15.0,860.0
10,-37.81876473,144.94710545,1,16.0,4597.0
10,-37.81876473,144.94710545,1,17.0,4006.0
10,-37.81876473,144.94710545,1,18.0,3065.0
10,-37.81876473,144.94710545,1,19.0,2994.0
10,-37.81876473,144.94710545,1,20.0,2483.0
10,-37.81876473,144.94710545,1,21.0,876.0
10,-37.81876473,144.94710545,1,22.0,645.0
10,-37.81876473,144.94710545,1,23.0,1989.0
10,-37.81876473,144.94710545,1,24.0,1512.0
10,-37.81876473,144.94710545,1,25.0,1206.0
10,-37.81876473,144.94710545,1,26.0,1221.0
10,-37.81876473,144.94710545,1,27.0,1244.0
10,-37.81876473,144.94710545,1,28.0,596.0
10,-37.81876473,144.94710545,1,29.0,388.0
10,-37.81876473,144.94710545,1,30.0,955.0
10,-37.81876473,144.94710545,1,31.0,967.0
11,-37.81564989,144.93970695,2,1.0,1012.0
11,-37.81564989,144.93970695,2,2.0,279.0
11,-37.81564989,144.93970695,2,3.0,830.0
11,-37.81564989,144.93970695,2,4.0,262.0
11,-37.81564989,144.93970695,2,5.0,399.0
11,-37.81564989,144.93970695,2,6.0,826.0
11,-37.81564989,144.93970695,2,7.0,689.0
11,-37.81564989,144.93970695,2,8.0,801.0
11,-37.81564989,144.93970695,2,9.0,983.0
11,-37.81564989,144.93970695,2,10.0,1223.0
11,-37.81564989,144.93970695,2,11.0,428.0
11,-37.81564989,144.93970695,2,12.0,895.0
11,-37.81564989,144.93970695,2,13.0,1338.0
11,-37.81564989,144.93970695,2,14.0,1125.0
11,-37.81564989,144.93970695,2,15.0,1089.0
11,-37.81564989,144.93970695,2,16.0,970.0
11,-37.81564989,144.93970695,2,17.0,876.0
11,-37.81564989,144.93970695,2,18.0,986.0
11,-37.81564989,144.93970695,2,19.0,1414.0
11,-37.81564989,144.93970695,2,20.0,870.0
11,-37.81564989,144.93970695,2,21.0,1004.0
11,-37.81564989,144.93970695,2,22.0,1065.0
11,-37.81564989,144.93970695,2,23.0,791.0
11,-37.81564989,144.93970695,2,24.0,1142.0
11,-37.81564989,144.93970695,2,25.0,1352.0
11,-37.81564989,144.93970695,2,26.0,793.0
11,-37.81564989,144.93970695,2,27.0,1192.0
11,-37.81564989,144.93970695,2,28.0,918.0
11,-37.81564989,144.93970695,2,29.0,235.0
11,-37.81564989,144.93970695,2,30.0,506.0
11,-37.81564989,144.93970695,1,1.0,1507.0
11,-37.81564989,144.93970695,1,2.0,1136.0
11,-37.81564989,144.93970695,1,3.0,1278.0
11,-37.81564989,144.93970695,1,4.0,1204.0
11,-37.81564989,144.93970695,1,5.0,425.0
11,-37.81564989,144.93970695,1,6.0,908.0
11,-37.81564989,144.93970695,1,7.0,1352.0
11,-37.81564989,144.93970695,1,8.0,1713.0
11,-37.81564989,144.93970695,1,9.0,1547.0
11,-37.81564989,144.93970695,1,10.0,1433.0
11,-37.81564989,144.93970695,1,11.0,1471.0
11,-37.81564989,144.93970695,1,12.0,1307.0
11,-37.81564989,144.93970695,1,13.0,869.0
11,-37.81564989,144.93970695,1,14.0,1033.0
11,-37.81564989,144.93970695,1,15.0,1387.0
11,-37.81564989,144.93970695,1,16.0,1410.0
11,-37.81564989,144.93970695,1,17.0,1284.0
11,-37.81564989,144.93970695,1,18.0,1169.0
11,-37.81564989,144.93970695,1,19.0,1054.0
11,-37.81564989,144.93970695,1,20.0,851.0
11,-37.81564989,144.93970695,1,21.0,1043.0
11,-37.81564989,144.93970695,1,22.0,679.0
11,-37.81564989,144.93970695,1,23.0,670.0
11,-37.81564989,144.93970695,1,24.0,742.0
11,-37.81564989,144.93970695,1,25.0,659.0
11,-37.81564989,144.93970695,1,26.0,815.0
11,-37.81564989,144.93970695,1,27.0,842.0
11,-37.81564989,144.93970695,1,28.0,1087.0
11,-37.81564989,144.93970695,1,29.0,804.0
11,-37.81564989,144.93970695,1,30.0,907.0
11,-37.81564989,144.93970695,1,31.0,985.0
12,-37.81457987,144.94292398,2,1.0,3008.0
12,-37.81457987,144.94292398,2,2.0,1139.0
12,-37.81457987,144.94292398,2,3.0,2529.0
12,-37.81457987,144.94292398,2,4.0,1234.0
12,-37.81457987,144.94292398,2,5.0,1349.0
12,-37.81457987,144.94292398,2,6.0,2618.0
12,-37.81457987,144.94292398,2,7.0,2275.0
12,-37.81457987,144.94292398,2,8.0,2637.0
12,-37.81457987,144.94292398,2,9.0,3024.0
12,-37.81457987,144.94292398,2,10.0,3435.0
12,-37.81457987,144.94292398,2,11.0,1615.0
12,-37.81457987,144.94292398,2,12.0,2779.0
12,-37.81457987,144.94292398,2,13.0,4018.0
12,-37.81457987,144.94292398,2,14.0,3194.0
12,-37.81457987,144.94292398,2,15.0,3029.0
12,-37.81457987,144.94292398,2,16.0,2812.0
12,-37.81457987,144.94292398,2,17.0,2704.0
12,-37.81457987,144.94292398,2,18.0,3075.0
12,-37.81457987,144.94292398,2,19.0,4212.0
12,-37.81457987,144.94292398,2,20.0,2734.0
12,-37.81457987,144.94292398,2,21.0,3144.0
12,-37.81457987,144.94292398,2,22.0,3133.0
12,-37.81457987,144.94292398,2,23.0,2530.0
12,-37.81457987,144.94292398,2,24.0,3686.0
12,-37.81457987,144.94292398,2,25.0,3923.0
12,-37.81457987,144.94292398,2,26.0,2741.0
12,-37.81457987,144.94292398,2,27.0,3487.0
12,-37.81457987,144.94292398,2,28.0,2839.0
12,-37.81457987,144.94292398,2,29.0,962.0
12,-37.81457987,144.94292398,2,30.0,1978.0
12,-37.81457987,144.94292398,1,1.0,5695.0
12,-37.81457987,144.94292398,1,2.0,4278.0
12,-37.81457987,144.94292398,1,3.0,4758.0
12,-37.81457987,144.94292398,1,4.0,4720.0
12,-37.81457987,144.94292398,1,5.0,2090.0
12,-37.81457987,144.94292398,1,6.0,4341.0
12,-37.81457987,144.94292398,1,7.0,5908.0
12,-37.81457987,144.94292398,1,8.0,6278.0
12,-37.81457987,144.94292398,1,9.0,4868.0
12,-37.81457987,144.94292398,1,10.0,5151.0
12,-37.81457987,144.94292398,1,11.0,5397.0
12,-37.81457987,144.94292398,1,12.0,5212.0
12,-37.81457987,144.94292398,1,13.0,3884.0
12,-37.81457987,144.94292398,1,14.0,4643.0
12,-37.81457987,144.94292398,1,15.0,5035.0
12,-37.81457987,144.94292398,1,16.0,5351.0
12,-37.81457987,144.94292398,1,17.0,4605.0
12,-37.81457987,144.94292398,1,18.0,4877.0
12,-37.81457987,144.94292398,1,19.0,3828.0
12,-37.81457987,144.94292398,1,20.0,3633.0
12,-37.81457987,144.94292398,1,21.0,3736.0
12,-37.81457987,144.94292398,1,22.0,2616.0
12,-37.81457987,144.94292398,1,23.0,2740.0
12,-37.81457987,144.94292398,1,24.0,2715.0
12,-37.81457987,144.94292398,1,25.0,2275.0
12,-37.81457987,144.94292398,1,26.0,2759.0
12,-37.81457987,144.94292398,1,27.0,2815.0
12,-37.81457987,144.94292398,1,28.0,3125.0
12,-37.81457987,144.94292398,1,29.0,2408.0
12,-37.81457987,144.94292398,1,30.0,2853.0
12,-37.81457987,144.94292398,1,31.0,3118.0
13,-37.81239679,144.95652653,,,
14,-37.82011242,144.96291898,2,1.0,1557.0
14,-37.82011242,144.96291898,2,2.0,1127.0
14,-37.82011242,144.96291898,2,3.0,1566.0
14,-37.82011242,144.96291898,2,4.0,1848.0
14,-37.82011242,144.96291898,2,5.0,1016.0
14,-37.82011242,144.96291898,2,6.0,1559.0
14,-37.82011242,144.96291898,2,7.0,1529.0
14,-37.82011242,144.96291898,1,1.0,8074.0
14,-37.82011242,144.96291898,1,2.0,12180.0
14,-37.82011242,144.96291898,1,3.0,13027.0
14,-37.82011242,144.96291898,1,4.0,11955.0
14,-37.82011242,144.96291898,1,5.0,9879.0
14,-37.82011242,144.96291898,1,6.0,13164.0
14,-37.82011242,144.96291898,1,7.0,9880.0
14,-37.82011242,144.96291898,1,8.0,10745.0
14,-37.82011242,144.96291898,1,11.0,12128.0
14,-37.82011242,144.96291898,1,12.0,12193.0
14,-37.82011242,144.96291898,1,13.0,11594.0
14,-37.82011242,144.96291898,1,14.0,8714.0
14,-37.82011242,144.96291898,1,15.0,6858.0
14,-37.82011242,144.96291898,1,16.0,9530.0
14,-37.82011242,144.96291898,1,17.0,7557.0
14,-37.82011242,144.96291898,1,18.0,6026.0
14,-37.82011242,144.96291898,1,19.0,5809.0
14,-37.82011242,144.96291898,1,20.0,5663.0
14,-37.82011242,144.96291898,1,21.0,4423.0
14,-37.82011242,144.96291898,1,22.0,3058.0
14,-37.82011242,144.96291898,1,23.0,3766.0
14,-37.82011242,144.96291898,1,24.0,2670.0
14,-37.82011242,144.96291898,1,25.0,2259.0
14,-37.82011242,144.96291898,1,26.0,2086.0
14,-37.82011242,144.96291898,1,27.0,2000.0
14,-37.82011242,144.96291898,1,28.0,1511.0
14,-37.82011242,144.96291898,1,29.0,1069.0
14,-37.82011242,144.96291898,1,30.0,1730.0
14,-37.82011242,144.96291898,1,31.0,1602.0
15,-37.81064378,144.96447132,1,1.0,19826.0
15,-37.81064378,144.96447132,1,2.0,23171.0
15,-37.81064378,144.96447132,1,3.0,23687.0
15,-37.81064378,144.96447132,1,4.0,23231.0
15,-37.81064378,144.96447132,1,5.0,21696.0
15,-37.81064378,144.96447132,1,6.0,25028.0
15,-37.81064378,144.96447132,1,7.0,20986.0
15,-37.81064378,144.96447132,1,8.0,18528.0
15,-37.81064378,144.96447132,1,9.0,17949.0
15,-37.81064378,144.96447132,1,10.0,22238.0
15,-37.81064378,144.96447132,1,11.0,22469.0
15,-37.81064378,144.96447132,1,12.0,22589.0
15,-37.81064378,144.96447132,1,13.0,20991.0
15,-37.81064378,144.96447132,1,14.0,17367.0
15,-37.81064378,144.96447132,1,15.0,15092.0
15,-37.81064378,144.96447132,1,16.0,17556.0
15,-37.81064378,144.96447132,1,17.0,15722.0
15,-37.81064378,144.96447132,1,18.0,13417.0
16,-37.81573423,144.96521044,,,
17,-37.81362542,144.97323592,2,1.0,2101.0
17,-37.81362542,144.97323592,2,2.0,1759.0
17,-37.81362542,144.97323592,2,3.0,2153.0
17,-37.81362542,144.97323592,2,4.0,820.0
17,-37.81362542,144.97323592,2,5.0,592.0
17,-37.81362542,144.97323592,2,6.0,2025.0
17,-37.81362542,144.97323592,2,7.0,1838.0
17,-37.81362542,144.97323592,2,8.0,1985.0
17,-37.81362542,144.97323592,2,9.0,2136.0
17,-37.81362542,144.97323592,2,10.0,865.0
17,-37.81362542,144.97323592,2,11.0,693.0
17,-37.81362542,144.97323592,2,12.0,657.0
17,-37.81362542,144.97323592,2,13.0,1017.0
17,-37.81362542,144.97323592,2,14.0,1781.0
17,-37.81362542,144.97323592,2,15.0,1820.0
17,-37.81362542,144.97323592,2,16.0,2006.0
17,-37.81362542,144.97323592,2,17.0,2016.0
17,-37.81362542,144.97323592,2,18.0,1085.0
17,-37.81362542,144.97323592,2,19.0,822.0
17,-37.81362542,144.97323592,2,20.0,2160.0
17,-37.81362542,144.97323592,2,21.0,2134.0
17,-37.81362542,144.97323592,2,22.0,2195.0
17,-37.81362542,144.97323592,2,23.0,2154.0
17,-37.81362542,144.97323592,2,24.0,2169.0
17,-37.81362542,144.97323592,2,25.0,1108.0
17,-37.81362542,144.97323592,2,26.0,628.0
17,-37.81362542,144.97323592,2,27.0,2140.0
17,-37.81362542,144.97323592,2,28.0,2316.0
17,-37.81362542,144.97323592,2,29.0,1880.0
17,-37.81362542,144.97323592,2,30.0,2114.0
17,-37.81362542,144.97323592,1,1.0,4204.0
17,-37.81362542,144.97323592,1,2.0,16877.0
17,-37.81362542,144.97323592,1,3.0,16682.0
17,-37.81362542,144.97323592,1,4.0,16633.0
17,-37.81362542,144.97323592,1,5.0,14393.0
17,-37.81362542,144.97323592,1,6.0,15960.0
17,-37.81362542,144.97323592,1,7.0,5033.0
17,-37.81362542,144.97323592,1,8.0,4731.0
17,-37.81362542,144.97323592,1,9.0,3465.0
17,-37.81362542,144.97323592,1,10.0,16497.0
17,-37.81362542,144.97323592,1,11.0,16619.0
17,-37.81362542,144.97323592,1,12.0,16345.0
17,-37.81362542,144.97323592,1,13.0,14982.0
17,-37.81362542,144.97323592,1,14.0,4344.0
17,-37.81362542,144.97323592,1,15.0,2962.0
17,-37.81362542,144.97323592,1,16.0,13647.0
17,-37.81362542,144.97323592,1,17.0,12081.0
17,-37.81362542,144.97323592,1,18.0,10189.0
17,-37.81362542,144.97323592,1,19.0,8632.0
17,-37.81362542,144.97323592,1,20.0,8115.0
17,-37.81362542,144.97323592,1,21.0,1858.0
17,-37.81362542,144.97323592,1,22.0,1257.0
17,-37.81362542,144.97323592,1,23.0,6236.0
17,-37.81362542,144.97323592,1,24.0,4021.0
17,-37.81362542,144.97323592,1,25.0,3484.0
17,-37.81362542,144.97323592,1,26.0,3081.0
17,-37.81362542,144.97323592,1,27.0,2742.0
17,-37.81362542,144.97323592,1,28.0,1144.0
17,-37.81362542,144.97323592,1,29.0,764.0
17,-37.81362542,144.97323592,1,30.0,2380.0
17,-37.81362542,144.97323592,1,31.0,2180.0
18,-37.81344861,144.97305354,2,1.0,1295.0
18,-37.81344861,144.97305354,2,2.0,1058.0
18,-37.81344861,144.97305354,2,3.0,1218.0
18,-37.81344861,144.97305354,2,4.0,416.0
18,-37.81344861,144.97305354,2,5.0,253.0
18,-37.81344861,144.97305354,2,6.0,1215.0
18,-37.81344861,144.97305354,2,7.0,1063.0
18,-37.81344861,144.97305354,2,8.0,1270.0
18,-37.81344861,144.97305354,2,9.0,1383.0
18,-37.81344861,144.97305354,2,10.0,349.0
18,-37.81344861,144.97305354,2,11.0,310.0
18,-37.81344861,144.97305354,2,12.0,246.0
18,-37.81344861,144.97305354,2,13.0,366.0
18,-37.81344861,144.97305354,2,14.0,1163.0
18,-37.81344861,144.97305354,2,15.0,1158.0
18,-37.81344861,144.97305354,2,16.0,1189.0
18,-37.81344861,144.97305354,2,17.0,1180.0
18,-37.81344861,144.97305354,2,18.0,611.0
18,-37.81344861,144.97305354,2,19.0,519.0
18,-37.81344861,144.97305354,2,20.0,1225.0
18,-37.81344861,144.97305354,2,21.0,1180.0
18,-37.81344861,144.97305354,2,22.0,1232.0
18,-37.81344861,144.97305354,2,23.0,1325.0
18,-37.81344861,144.97305354,2,24.0,1305.0
18,-37.81344861,144.97305354,2,25.0,470.0
18,-37.81344861,144.97305354,2,26.0,506.0
18,-37.81344861,144.97305354,2,27.0,1340.0
18,-37.81344861,144.97305354,2,28.0,1399.0
18,-37.81344861,144.97305354,2,29.0,1112.0
18,-37.81344861,144.97305354,2,30.0,1348.0
18,-37.81344861,144.97305354,1,1.0,1938.0
18,-37.81344861,144.97305354,1,2.0,11252.0
18,-37.81344861,144.97305354,1,3.0,11573.0
18,-37.81344861,144.97305354,1,4.0,11640.0
18,-37.81344861,144.97305354,1,5.0,11375.0
18,-37.81344861,144.97305354,1,6.0,10377.0
18,-37.81344861,144.97305354,1,7.0,2657.0
18,-37.81344861,144.97305354,1,8.0,2352.0
18,-37.81344861,144.97305354,1,9.0,1894.0
18,-37.81344861,144.97305354,1,10.0,11417.0
18,-37.81344861,144.97305354,1,11.0,11368.0
18,-37.81344861,144.97305354,1,12.0,11199.0
18,-37.81344861,144.97305354,1,13.0,10145.0
18,-37.81344861,144.97305354,1,14.0,2506.0
18,-37.81344861,144.97305354,1,15.0,1526.0
18,-37.81344861,144.97305354,1,16.0,8975.0
18,-37.81344861,144.97305354,1,17.0,8233.0
18,-37.81344861,144.97305354,1,18.0,6484.0
18,-37.81344861,144.97305354,1,19.0,5716.0
18,-37.81344861,144.97305354,1,20.0,5273.0
18,-37.81344861,144.97305354,1,21.0,1302.0
18,-37.81344861,144.97305354,1,22.0,722.0
18,-37.81344861,144.97305354,1,23.0,4204.0
18,-37.81344861,144.97305354,1,24.0,2689.0
18,-37.81344861,144.97305354,1,25.0,2400.0
18,-37.81344861,144.97305354,1,26.0,2129.0
18,-37.81344861,144.97305354,1,27.0,1812.0
18,-37.81344861,144.97305354,1,28.0,731.0
18,-37.81344861,144.97305354,1,29.0,400.0
18,-37.81344861,144.97305354,1,30.0,1619.0
18,-37.81344861,144.97305354,1,31.0,1368.0
19,-37.81237202,144.96550671,2,1.0,1533.0
19,-37.81237202,144.96550671,2,2.0,1253.0
19,-37.81237202,144.96550671,2,3.0,1809.0
19,-37.81237202,144.96550671,2,4.0,1484.0
19,-37.81237202,144.96550671,2,5.0,1261.0
19,-37.81237202,144.96550671,2,6.0,1672.0
19,-37.81237202,144.96550671,2,7.0,1494.0
19,-37.81237202,144.96550671,2,8.0,1518.0
19,-37.81237202,144.96550671,2,9.0,1975.0
19,-37.81237202,144.96550671,2,10.0,1678.0
19,-37.81237202,144.96550671,2,11.0,1534.0
19,-37.81237202,144.96550671,2,12.0,1516.0
19,-37.81237202,144.96550671,2,13.0,1593.0
19,-37.81237202,144.96550671,2,14.0,1970.0
19,-37.81237202,144.96550671,2,15.0,1964.0
19,-37.81237202,144.96550671,2,16.0,1753.0
19,-37.81237202,144.96550671,2,17.0,1944.0
19,-37.81237202,144.96550671,2,18.0,1881.0
19,-37.81237202,144.96550671,2,19.0,1890.0
19,-37.81237202,144.96550671,2,20.0,1770.0
19,-37.81237202,144.96550671,2,21.0,1843.0
19,-37.81237202,144.96550671,2,22.0,1763.0
19,-37.81237202,144.96550671,2,23.0,1859.0
19,-37.81237202,144.96550671,2,24.0,2267.0
19,-37.81237202,144.96550671,2,25.0,2485.0
19,-37.81237202,144.96550671,2,26.0,1999.0
19,-37.81237202,144.96550671,2,27.0,2037.0
19,-37.81237202,144.96550671,2,28.0,1893.0
19,-37.81237202,144.96550671,2,29.0,1513.0
19,-37.81237202,144.96550671,2,30.0,1817.0
19,-37.81237202,144.96550671,1,1.0,13593.0
19,-37.81237202,144.96550671,1,2.0,9866.0
19,-37.81237202,144.96550671,1,3.0,9829.0
19,-37.81237202,144.96550671,1,4.0,9430.0
19,-37.81237202,144.96550671,1,5.0,9581.0
19,-37.81237202,144.96550671,1,6.0,12907.0
19,-37.81237202,144.96550671,1,7.0,14428.0
19,-37.81237202,144.96550671,1,8.0,12690.0
19,-37.81237202,144.96550671,1,9.0,10865.0
19,-37.81237202,144.96550671,1,10.0,9573.0
19,-37.81237202,144.96550671,1,11.0,9657.0
19,-37.81237202,144.96550671,1,12.0,10442.0
19,-37.81237202,144.96550671,1,13.0,10980.0
19,-37.81237202,144.96550671,1,14.0,10826.0
19,-37.81237202,144.96550671,1,15.0,8825.0
19,-37.81237202,144.96550671,1,16.0,8024.0
19,-37.81237202,144.96550671,1,17.0,6783.0
19,-37.81237202,144.96550671,1,18.0,6491.0
19,-37.81237202,144.96550671,1,19.0,5688.0
19,-37.81237202,144.96550671,1,20.0,5793.0
19,-37.81237202,144.96550671,1,21.0,5085.0
19,-37.81237202,144.96550671,1,22.0,4353.0
19,-37.81237202,144.96550671,1,23.0,3800.0
19,-37.81237202,144.96550671,1,24.0,2229.0
19,-37.81237202,144.96550671,1,25.0,2226.0
19,-37.81237202,144.96550671,1,26.0,2234.0
19,-37.81237202,144.96550671,1,27.0,2407.0
19,-37.81237202,144.96550671,1,28.0,2330.0
19,-37.81237202,144.96550671,1,29.0,1456.0
19,-37.81237202,144.96550671,1,30.0,1533.0
19,-37.81237202,144.96550671,1,31.0,1506.0
20,-37.81172913,144.9682466,2,1.0,851.0
20,-37.81172913,144.9682466,2,2.0,728.0
20,-37.81172913,144.9682466,2,3.0,763.0
20,-37.81172913,144.9682466,2,4.0,667.0
20,-37.81172913,144.9682466,2,5.0,481.0
20,-37.81172913,144.9682466,2,6.0,839.0
20,-37.81172913,144.9682466,2,7.0,887.0
20,-37.81172913,144.9682466,2,8.0,853.0
20,-37.81172913,144.9682466,2,9.0,728.0
20,-37.81172913,144.9682466,2,10.0,637.0
20,-37.81172913,144.9682466,2,11.0,594.0
20,-37.81172913,144.9682466,2,12.0,546.0
20,-37.81172913,144.9682466,2,13.0,527.0
20,-37.81172913,144.9682466,2,14.0,741.0
20,-37.81172913,144.9682466,2,15.0,828.0
20,-37.81172913,144.9682466,2,16.0,859.0
20,-37.81172913,144.9682466,2,17.0,884.0
20,-37.81172913,144.9682466,2,18.0,767.0
20,-37.81172913,144.9682466,2,19.0,750.0
20,-37.81172913,144.9682466,2,20.0,785.0
20,-37.81172913,144.9682466,2,21.0,761.0
20,-37.81172913,144.9682466,2,22.0,957.0
20,-37.81172913,144.9682466,2,23.0,672.0
20,-37.81172913,144.9682466,2,24.0,775.0
20,-37.81172913,144.9682466,2,25.0,807.0
20,-37.81172913,144.9682466,2,26.0,700.0
20,-37.81172913,144.9682466,2,27.0,698.0
20,-37.81172913,144.9682466,2,28.0,948.0
20,-37.81172913,144.9682466,2,29.0,726.0
20,-37.81172913,144.9682466,2,30.0,899.0
20,-37.81172913,144.9682466,1,1.0,8100.0
20,-37.81172913,144.9682466,1,2.0,6154.0
20,-37.81172913,144.9682466,1,3.0,6833.0
20,-37.81172913,144.9682466,1,4.0,7983.0
20,-37.81172913,144.9682466,1,5.0,6788.0
20,-37.81172913,144.9682466,1,6.0,10026.0
20,-37.81172913,144.9682466,1,7.0,10452.0
20,-37.81172913,144.9682466,1,8.0,8360.0
20,-37.81172913,144.9682466,1,9.0,5791.0
20,-37.81172913,144.9682466,1,10.0,5204.0
20,-37.81172913,144.9682466,1,11.0,5608.0
20,-37.81172913,144.9682466,1,12.0,6741.0
20,-37.81172913,144.9682466,1,13.0,7260.0
20,-37.81172913,144.9682466,1,14.0,7891.0
20,-37.81172913,144.9682466,1,15.0,5997.0
20,-37.81172913,144.9682466,1,16.0,3971.0
20,-37.81172913,144.9682466,1,17.0,3696.0
20,-37.81172913,144.9682466,1,18.0,3231.0
20,-37.81172913,144.9682466,1,19.0,3066.0
20,-37.81172913,144.9682466,1,20.0,3403.0
20,-37.81172913,144.9682466,1,21.0,3066.0
20,-37.81172913,144.9682466,1,22.0,1984.0
20,-37.81172913,144.9682466,1,23.0,2109.0
20,-37.81172913,144.9682466,1,24.0,1310.0
20,-37.81172913,144.9682466,1,25.0,949.0
20,-37.81172913,144.9682466,1,26.0,944.0
20,-37.81172913,144.9682466,1,27.0,975.0
20,-37.81172913,144.9682466,1,28.0,739.0
20,-37.81172913,144.9682466,1,29.0,595.0
20,-37.81172913,144.9682466,1,30.0,899.0
20,-37.81172913,144.9682466,1,31.0,808.0
21,-37.81244703,144.96778757,2,1.0,2567.0
21,-37.81244703,144.96778757,2,2.0,887.0
21,-37.81244703,144.96778757,2,3.0,2844.0
21,-37.81244703,144.96778757,2,4.0,2221.0
21,-37.81244703,144.96778757,2,5.0,1875.0
21,-37.81244703,144.96778757,2,6.0,3038.0
21,-37.81244703,144.96778757,2,7.0,2583.0
21,-37.81244703,144.96778757,2,8.0,2843.0
21,-37.81244703,144.96778757,2,9.0,3178.0
21,-37.81244703,144.96778757,2,10.0,2043.0
21,-37.81244703,144.96778757,2,11.0,2217.0
21,-37.81244703,144.96778757,2,12.0,2167.0
21,-37.81244703,144.96778757,2,13.0,2445.0
21,-37.81244703,144.96778757,2,14.0,2918.0
21,-37.81244703,144.96778757,2,15.0,2574.0
21,-37.81244703,144.96778757,2,16.0,2958.0
21,-37.81244703,144.96778757,2,17.0,3006.0
21,-37.81244703,144.96778757,2,18.0,2666.0
21,-37.81244703,144.96778757,2,19.0,2735.0
21,-37.81244703,144.96778757,2,20.0,2541.0
21,-37.81244703,144.96778757,2,21.0,2944.0
21,-37.81244703,144.96778757,2,22.0,2679.0
21,-37.81244703,144.96778757,2,23.0,2789.0
21,-37.81244703,144.96778757,2,24.0,3307.0
21,-37.81244703,144.96778757,2,25.0,2958.0
21,-37.81244703,144.96778757,2,26.0,2616.0
21,-37.81244703,144.96778757,2,27.0,3296.0
21,-37.81244703,144.96778757,2,28.0,3049.0
21,-37.81244703,144.96778757,2,29.0,2125.0
21,-37.81244703,144.96778757,2,30.0,3073.0
21,-37.81244703,144.96778757,1,1.0,13951.0
21,-37.81244703,144.96778757,1,2.0,12106.0
21,-37.81244703,144.96778757,1,3.0,12713.0
21,-37.81244703,144.96778757,1,4.0,12149.0
21,-37.81244703,144.96778757,1,5.0,11416.0
21,-37.81244703,144.96778757,1,6.0,15957.0
21,-37.81244703,144.96778757,1,7.0,15803.0
21,-37.81244703,144.96778757,1,8.0,14451.0
21,-37.81244703,144.96778757,1,9.0,11489.0
21,-37.81244703,144.96778757,1,10.0,12026.0
21,-37.81244703,144.96778757,1,11.0,11533.0
21,-37.81244703,144.96778757,1,12.0,12564.0
21,-37.81244703,144.96778757,1,13.0,13191.0
21,-37.81244703,144.96778757,1,14.0,13109.0
21,-37.81244703,144.96778757,1,15.0,11620.0
21,-37.81244703,144.96778757,1,16.0,11008.0
21,-37.81244703,144.96778757,1,17.0,9183.0
21,-37.81244703,144.96778757,1,18.0,7838.0
