,latitude,longitude,Month,Mdate,Hourly_Counts
50,-37.79808191,144.96721014,April,22.0,1329.0
50,-37.79808191,144.96721014,April,23.0,1293.0
50,-37.79808191,144.96721014,April,24.0,1702.0
50,-37.79808191,144.96721014,April,25.0,1909.0
50,-37.79808191,144.96721014,April,26.0,1390.0
50,-37.79808191,144.96721014,April,27.0,1420.0
50,-37.79808191,144.96721014,April,28.0,1330.0
50,-37.79808191,144.96721014,April,29.0,1047.0
50,-37.79808191,144.96721014,April,30.0,1330.0
50,-37.79808191,144.96721014,March,1.0,6689.0
50,-37.79808191,144.96721014,March,2.0,5806.0
50,-37.79808191,144.96721014,March,3.0,5843.0
50,-37.79808191,144.96721014,March,4.0,5739.0
50,-37.79808191,144.96721014,March,5.0,5685.0
50,-37.79808191,144.96721014,March,6.0,7249.0
50,-37.79808191,144.96721014,March,7.0,7948.0
50,-37.79808191,144.96721014,March,8.0,6933.0
50,-37.79808191,144.96721014,March,9.0,6586.0
50,-37.79808191,144.96721014,March,10.0,5127.0
50,-37.79808191,144.96721014,March,11.0,5567.0
50,-37.79808191,144.96721014,March,12.0,6017.0
50,-37.79808191,144.96721014,March,13.0,5949.0
50,-37.79808191,144.96721014,March,14.0,7044.0
50,-37.79808191,144.96721014,March,15.0,5585.0
50,-37.79808191,144.96721014,March,16.0,4548.0
50,-37.79808191,144.96721014,March,17.0,4310.0
50,-37.79808191,144.96721014,March,18.0,4211.0
50,-37.79808191,144.96721014,March,19.0,4052.0
50,-37.79808191,144.96721014,March,20.0,4345.0
50,-37.79808191,144.96721014,March,21.0,4497.0
50,-37.79808191,144.96721014,March,22.0,3620.0
50,-37.79808191,144.96721014,March,23.0,2681.0
50,-37.79808191,144.96721014,March,24.0,2067.0
50,-37.79808191,144.96721014,March,25.0,1900.0
50,-37.79808191,144.96721014,March,26.0,1806.0
50,-37.79808191,144.96721014,March,27.0,1964.0
50,-37.79808191,144.96721014,March,28.0,1885.0
50,-37.79808191,144.96721014,March,29.0,1421.0
50,-37.79808191,144.96721014,March,30.0,1469.0
50,-37.79808191,144.96721014,March,31.0,1149.0
51,-37.80841814,144.95906317,April,1.0,1327.0
51,-37.80841814,144.95906317,April,2.0,1095.0
51,-37.80841814,144.95906317,April,3.0,1380.0
51,-37.80841814,144.95906317,April,4.0,1135.0
51,-37.80841814,144.95906317,April,5.0,926.0
51,-37.80841814,144.95906317,April,6.0,1371.0
51,-37.80841814,144.95906317,April,7.0,1412.0
51,-37.80841814,144.95906317,April,8.0,1226.0
51,-37.80841814,144.95906317,April,9.0,1459.0
51,-37.80841814,144.95906317,April,10.0,818.0
51,-37.80841814,144.95906317,April,11.0,1084.0
51,-37.80841814,144.95906317,April,12.0,873.0
51,-37.80841814,144.95906317,April,13.0,865.0
51,-37.80841814,144.95906317,April,14.0,1137.0
51,-37.80841814,144.95906317,April,15.0,1144.0
51,-37.80841814,144.95906317,April,16.0,1363.0
51,-37.80841814,144.95906317,April,17.0,1365.0
51,-37.80841814,144.95906317,April,18.0,1454.0
51,-37.80841814,144.95906317,April,19.0,1238.0
51,-37.80841814,144.95906317,April,20.0,1334.0
51,-37.80841814,144.95906317,April,21.0,1372.0
51,-37.80841814,144.95906317,April,22.0,1500.0
51,-37.80841814,144.95906317,April,23.0,1357.0
51,-37.80841814,144.95906317,April,24.0,1529.0
51,-37.80841814,144.95906317,April,25.0,1209.0
51,-37.80841814,144.95906317,April,26.0,1433.0
51,-37.80841814,144.95906317,April,27.0,1175.0
51,-37.80841814,144.95906317,April,28.0,1402.0
51,-37.80841814,144.95906317,April,29.0,1045.0
51,-37.80841814,144.95906317,April,30.0,1347.0
51,-37.80841814,144.95906317,March,1.0,3711.0
51,-37.80841814,144.95906317,March,2.0,3040.0
51,-37.80841814,144.95906317,March,3.0,3537.0
51,-37.80841814,144.95906317,March,4.0,3672.0
51,-37.80841814,144.95906317,March,5.0,2856.0
51,-37.80841814,144.95906317,March,6.0,3437.0
51,-37.80841814,144.95906317,March,7.0,3458.0
51,-37.80841814,144.95906317,March,8.0,3309.0
51,-37.80841814,144.95906317,March,9.0,2486.0
51,-37.80841814,144.95906317,March,10.0,3303.0
51,-37.80841814,144.95906317,March,11.0,4093.0
51,-37.80841814,144.95906317,March,12.0,3479.0
51,-37.80841814,144.95906317,March,13.0,3717.0
51,-37.80841814,144.95906317,March,14.0,3659.0
51,-37.80841814,144.95906317,March,15.0,3151.0
51,-37.80841814,144.95906317,March,16.0,3238.0
51,-37.80841814,144.95906317,March,17.0,1970.0
51,-37.80841814,144.95906317,March,18.0,2552.0
51,-37.80841814,144.95906317,March,19.0,2617.0
51,-37.80841814,144.95906317,March,20.0,2622.0
51,-37.80841814,144.95906317,March,21.0,2426.0
51,-37.80841814,144.95906317,March,22.0,1884.0
51,-37.80841814,144.95906317,March,23.0,1877.0
51,-37.80841814,144.95906317,March,24.0,1557.0
51,-37.80841814,144.95906317,March,25.0,1365.0
51,-37.80841814,144.95906317,March,26.0,1421.0
51,-37.80841814,144.95906317,March,27.0,1452.0
51,-37.80841814,144.95906317,March,28.0,1359.0
51,-37.80841814,144.95906317,March,29.0,1119.0
51,-37.80841814,144.95906317,March,30.0,1195.0
51,-37.80841814,144.95906317,March,31.0,1391.0
52,-37.81252157,144.9619401,April,1.0,1342.0
52,-37.81252157,144.9619401,April,2.0,1163.0
52,-37.81252157,144.9619401,April,3.0,1438.0
52,-37.81252157,144.9619401,April,4.0,967.0
52,-37.81252157,144.9619401,April,5.0,865.0
52,-37.81252157,144.9619401,April,6.0,1638.0
52,-37.81252157,144.9619401,April,7.0,1300.0
52,-37.81252157,144.9619401,April,8.0,1722.0
52,-37.81252157,144.9619401,April,9.0,1539.0
52,-37.81252157,144.9619401,April,10.0,772.0
52,-37.81252157,144.9619401,April,11.0,948.0
52,-37.81252157,144.9619401,April,12.0,833.0
52,-37.81252157,144.9619401,April,13.0,934.0
52,-37.81252157,144.9619401,April,14.0,1470.0
52,-37.81252157,144.9619401,April,15.0,1364.0
52,-37.81252157,144.9619401,April,16.0,1519.0
52,-37.81252157,144.9619401,April,17.0,1550.0
52,-37.81252157,144.9619401,April,18.0,1168.0
52,-37.81252157,144.9619401,April,19.0,987.0
52,-37.81252157,144.9619401,April,20.0,1423.0
52,-37.81252157,144.9619401,April,21.0,1426.0
52,-37.81252157,144.9619401,April,22.0,1404.0
52,-37.81252157,144.9619401,April,23.0,1468.0
52,-37.81252157,144.9619401,April,24.0,1424.0
52,-37.81252157,144.9619401,April,25.0,1133.0
52,-37.81252157,144.9619401,April,26.0,1047.0
52,-37.81252157,144.9619401,April,27.0,1530.0
52,-37.81252157,144.9619401,April,28.0,1527.0
52,-37.81252157,144.9619401,April,29.0,1117.0
52,-37.81252157,144.9619401,April,30.0,1435.0
52,-37.81252157,144.9619401,March,1.0,8418.0
52,-37.81252157,144.9619401,March,2.0,9164.0
52,-37.81252157,144.9619401,March,3.0,9656.0
52,-37.81252157,144.9619401,March,4.0,9384.0
52,-37.81252157,144.9619401,March,5.0,8591.0
52,-37.81252157,144.9619401,March,6.0,13145.0
52,-37.81252157,144.9619401,March,7.0,9412.0
52,-37.81252157,144.9619401,March,8.0,8328.0
52,-37.81252157,144.9619401,March,9.0,5919.0
52,-37.81252157,144.9619401,March,10.0,9711.0
52,-37.81252157,144.9619401,March,11.0,11139.0
52,-37.81252157,144.9619401,March,12.0,10019.0
52,-37.81252157,144.9619401,March,13.0,10232.0
52,-37.81252157,144.9619401,March,14.0,8733.0
52,-37.81252157,144.9619401,March,15.0,7807.0
52,-37.81252157,144.9619401,March,16.0,8652.0
52,-37.81252157,144.9619401,March,17.0,7966.0
52,-37.81252157,144.9619401,March,18.0,7210.0
52,-37.81252157,144.9619401,March,19.0,6532.0
52,-37.81252157,144.9619401,March,20.0,6214.0
52,-37.81252157,144.9619401,March,21.0,4678.0
52,-37.81252157,144.9619401,March,22.0,3327.0
52,-37.81252157,144.9619401,March,23.0,4020.0
52,-37.81252157,144.9619401,March,24.0,2407.0
52,-37.81252157,144.9619401,March,25.0,2101.0
52,-37.81252157,144.9619401,March,26.0,2114.0
52,-37.81252157,144.9619401,March,27.0,2012.0
52,-37.81252157,144.9619401,March,28.0,1501.0
52,-37.81252157,144.9619401,March,29.0,1146.0
52,-37.81252157,144.9619401,March,30.0,1534.0
52,-37.81252157,144.9619401,March,31.0,1544.0
53,-37.8156419,144.965499,April,1.0,2797.0
53,-37.8156419,144.965499,April,2.0,2464.0
53,-37.8156419,144.965499,April,3.0,2749.0
53,-37.8156419,144.965499,April,4.0,1388.0
53,-37.8156419,144.965499,April,5.0,1085.0
53,-37.8156419,144.965499,April,6.0,2797.0
53,-37.8156419,144.965499,April,7.0,2722.0
53,-37.8156419,144.965499,April,8.0,2842.0
53,-37.8156419,144.965499,April,9.0,3227.0
53,-37.8156419,144.965499,April,10.0,890.0
53,-37.8156419,144.965499,April,11.0,1228.0
53,-37.8156419,144.965499,April,12.0,904.0
53,-37.8156419,144.965499,April,13.0,1123.0
53,-37.8156419,144.965499,April,14.0,2799.0
53,-37.8156419,144.965499,April,15.0,2848.0
53,-37.8156419,144.965499,April,16.0,2921.0
53,-37.8156419,144.965499,April,17.0,2874.0
53,-37.8156419,144.965499,April,18.0,1714.0
53,-37.8156419,144.965499,April,19.0,1319.0
53,-37.8156419,144.965499,April,20.0,3129.0
53,-37.8156419,144.965499,April,21.0,3310.0
53,-37.8156419,144.965499,April,22.0,3029.0
53,-37.8156419,144.965499,April,23.0,3007.0
53,-37.8156419,144.965499,April,24.0,3315.0
53,-37.8156419,144.965499,April,25.0,1824.0
53,-37.8156419,144.965499,April,26.0,1655.0
53,-37.8156419,144.965499,April,27.0,3465.0
53,-37.8156419,144.965499,April,28.0,3520.0
53,-37.8156419,144.965499,April,29.0,2829.0
53,-37.8156419,144.965499,April,30.0,3281.0
53,-37.8156419,144.965499,March,1.0,11526.0
53,-37.8156419,144.965499,March,2.0,17967.0
53,-37.8156419,144.965499,March,3.0,19375.0
53,-37.8156419,144.965499,March,4.0,18477.0
53,-37.8156419,144.965499,March,5.0,17586.0
53,-37.8156419,144.965499,March,6.0,19738.0
53,-37.8156419,144.965499,March,7.0,14150.0
53,-37.8156419,144.965499,March,8.0,12774.0
53,-37.8156419,144.965499,March,9.0,9949.0
53,-37.8156419,144.965499,March,10.0,18182.0
53,-37.8156419,144.965499,March,11.0,18742.0
53,-37.8156419,144.965499,March,12.0,19461.0
53,-37.8156419,144.965499,March,13.0,18566.0
53,-37.8156419,144.965499,March,14.0,12684.0
53,-37.8156419,144.965499,March,15.0,9606.0
53,-37.8156419,144.965499,March,16.0,14518.0
53,-37.8156419,144.965499,March,17.0,12996.0
53,-37.8156419,144.965499,March,18.0,10507.0
53,-37.8156419,144.965499,March,19.0,10031.0
53,-37.8156419,144.965499,March,20.0,10024.0
53,-37.8156419,144.965499,March,21.0,5982.0
53,-37.8156419,144.965499,March,22.0,3669.0
53,-37.8156419,144.965499,March,23.0,7467.0
53,-37.8156419,144.965499,March,24.0,4967.0
53,-37.8156419,144.965499,March,25.0,4358.0
53,-37.8156419,144.965499,March,26.0,4072.0
53,-37.8156419,144.965499,March,27.0,4134.0
53,-37.8156419,144.965499,March,28.0,2133.0
53,-37.8156419,144.965499,March,29.0,1275.0
53,-37.8156419,144.965499,March,30.0,3402.0
53,-37.8156419,144.965499,March,31.0,3112.0
54,-37.804024,144.963084,April,1.0,622.0
54,-37.804024,144.963084,April,2.0,489.0
54,-37.804024,144.963084,April,3.0,573.0
54,-37.804024,144.963084,April,4.0,454.0
54,-37.804024,144.963084,April,5.0,395.0
54,-37.804024,144.963084,April,6.0,664.0
54,-37.804024,144.963084,April,7.0,523.0
54,-37.804024,144.963084,April,8.0,662.0
54,-37.804024,144.963084,April,9.0,709.0
54,-37.804024,144.963084,April,10.0,503.0
54,-37.804024,144.963084,April,11.0,430.0
54,-37.804024,144.963084,April,12.0,437.0
54,-37.804024,144.963084,April,13.0,440.0
54,-37.804024,144.963084,April,14.0,541.0
54,-37.804024,144.963084,April,15.0,572.0
54,-37.804024,144.963084,April,16.0,557.0
54,-37.804024,144.963084,April,17.0,693.0
54,-37.804024,144.963084,April,18.0,521.0
54,-37.804024,144.963084,April,19.0,529.0
54,-37.804024,144.963084,April,20.0,605.0
54,-37.804024,144.963084,April,21.0,604.0
54,-37.804024,144.963084,April,22.0,623.0
54,-37.804024,144.963084,April,23.0,579.0
54,-37.804024,144.963084,April,24.0,732.0
54,-37.804024,144.963084,April,25.0,581.0
54,-37.804024,144.963084,April,26.0,301.0
54,-37.804024,144.963084,April,27.0,479.0
54,-37.804024,144.963084,April,28.0,566.0
54,-37.804024,144.963084,April,29.0,441.0
54,-37.804024,144.963084,April,30.0,521.0
54,-37.804024,144.963084,March,1.0,1691.0
54,-37.804024,144.963084,March,2.0,5976.0
54,-37.804024,144.963084,March,3.0,5865.0
54,-37.804024,144.963084,March,4.0,5815.0
54,-37.804024,144.963084,March,5.0,6657.0
54,-37.804024,144.963084,March,6.0,6104.0
54,-37.804024,144.963084,March,7.0,1894.0
54,-37.804024,144.963084,March,8.0,1693.0
54,-37.804024,144.963084,March,9.0,5078.0
54,-37.804024,144.963084,March,10.0,5626.0
54,-37.804024,144.963084,March,11.0,5941.0
54,-37.804024,144.963084,March,12.0,5596.0
54,-37.804024,144.963084,March,13.0,4580.0
54,-37.804024,144.963084,March,14.0,1950.0
54,-37.804024,144.963084,March,15.0,1548.0
54,-37.804024,144.963084,March,16.0,5078.0
54,-37.804024,144.963084,March,17.0,4289.0
54,-37.804024,144.963084,March,18.0,3580.0
54,-37.804024,144.963084,March,19.0,2723.0
54,-37.804024,144.963084,March,20.0,2327.0
54,-37.804024,144.963084,March,21.0,1213.0
54,-37.804024,144.963084,March,22.0,852.0
54,-37.804024,144.963084,March,23.0,1052.0
54,-37.804024,144.963084,March,24.0,953.0
54,-37.804024,144.963084,March,25.0,880.0
54,-37.804024,144.963084,March,26.0,758.0
54,-37.804024,144.963084,March,27.0,734.0
54,-37.804024,144.963084,March,28.0,665.0
54,-37.804024,144.963084,March,29.0,371.0
54,-37.804024,144.963084,March,30.0,615.0
54,-37.804024,144.963084,March,31.0,647.0
55,-37.80988941,144.96134331,April,1.0,6984.0
55,-37.80988941,144.96134331,April,2.0,5904.0
55,-37.80988941,144.96134331,April,3.0,7700.0
55,-37.80988941,144.96134331,April,4.0,6104.0
55,-37.80988941,144.96134331,April,5.0,5394.0
55,-37.80988941,144.96134331,April,6.0,6991.0
55,-37.80988941,144.96134331,April,7.0,7067.0
55,-37.80988941,144.96134331,April,8.0,7191.0
55,-37.80988941,144.96134331,April,9.0,7866.0
55,-37.80988941,144.96134331,April,10.0,5714.0
55,-37.80988941,144.96134331,April,11.0,6343.0
55,-37.80988941,144.96134331,April,12.0,5422.0
55,-37.80988941,144.96134331,April,13.0,5595.0
55,-37.80988941,144.96134331,April,14.0,6896.0
55,-37.80988941,144.96134331,April,15.0,6844.0
55,-37.80988941,144.96134331,April,16.0,7062.0
55,-37.80988941,144.96134331,April,17.0,7548.0
55,-37.80988941,144.96134331,April,18.0,6505.0
55,-37.80988941,144.96134331,April,19.0,6135.0
55,-37.80988941,144.96134331,April,20.0,6646.0
55,-37.80988941,144.96134331,April,21.0,7263.0
55,-37.80988941,144.96134331,April,22.0,7044.0
55,-37.80988941,144.96134331,April,23.0,7051.0
55,-37.80988941,144.96134331,April,24.0,8202.0
55,-37.80988941,144.96134331,April,25.0,7284.0
55,-37.80988941,144.96134331,April,26.0,6644.0
55,-37.80988941,144.96134331,April,27.0,7102.0
55,-37.80988941,144.96134331,April,28.0,7179.0
55,-37.80988941,144.96134331,April,29.0,6373.0
55,-37.80988941,144.96134331,April,30.0,7251.0
55,-37.80988941,144.96134331,March,1.0,20727.0
55,-37.80988941,144.96134331,March,2.0,22585.0
55,-37.80988941,144.96134331,March,3.0,24051.0
55,-37.80988941,144.96134331,March,4.0,23790.0
55,-37.80988941,144.96134331,March,5.0,22182.0
55,-37.80988941,144.96134331,March,6.0,26465.0
55,-37.80988941,144.96134331,March,7.0,23103.0
55,-37.80988941,144.96134331,March,8.0,22248.0
55,-37.80988941,144.96134331,March,9.0,18372.0
55,-37.80988941,144.96134331,March,10.0,23153.0
55,-37.80988941,144.96134331,March,11.0,23504.0
55,-37.80988941,144.96134331,March,12.0,23611.0
55,-37.80988941,144.96134331,March,13.0,22812.0
55,-37.80988941,144.96134331,March,14.0,21884.0
55,-37.80988941,144.96134331,March,15.0,18974.0
55,-37.80988941,144.96134331,March,16.0,21321.0
55,-37.80988941,144.96134331,March,17.0,19882.0
55,-37.80988941,144.96134331,March,18.0,18232.0
55,-37.80988941,144.96134331,March,19.0,16928.0
55,-37.80988941,144.96134331,March,20.0,15938.0
55,-37.80988941,144.96134331,March,21.0,13122.0
55,-37.80988941,144.96134331,March,22.0,12484.0
55,-37.80988941,144.96134331,March,23.0,13236.0
55,-37.80988941,144.96134331,March,24.0,9605.0
55,-37.80988941,144.96134331,March,25.0,8678.0
55,-37.80988941,144.96134331,March,26.0,8277.0
55,-37.80988941,144.96134331,March,27.0,8739.0
55,-37.80988941,144.96134331,March,28.0,7795.0
55,-37.80988941,144.96134331,March,29.0,6183.0
55,-37.80988941,144.96134331,March,30.0,7146.0
55,-37.80988941,144.96134331,March,31.0,7213.0
56,-37.81234775,144.96153311,April,1.0,1993.0
56,-37.81234775,144.96153311,April,2.0,1753.0
56,-37.81234775,144.96153311,April,3.0,2120.0
56,-37.81234775,144.96153311,April,4.0,1317.0
56,-37.81234775,144.96153311,April,5.0,955.0
56,-37.81234775,144.96153311,April,6.0,1730.0
56,-37.81234775,144.96153311,April,7.0,1809.0
56,-37.81234775,144.96153311,April,8.0,1396.0
56,-37.81234775,144.96153311,April,9.0,1917.0
56,-37.81234775,144.96153311,April,10.0,841.0
56,-37.81234775,144.96153311,April,11.0,1038.0
56,-37.81234775,144.96153311,April,12.0,933.0
56,-37.81234775,144.96153311,April,13.0,1067.0
56,-37.81234775,144.96153311,April,14.0,1461.0
56,-37.81234775,144.96153311,April,15.0,1506.0
56,-37.81234775,144.96153311,April,16.0,1356.0
56,-37.81234775,144.96153311,April,17.0,1726.0
56,-37.81234775,144.96153311,April,18.0,1299.0
56,-37.81234775,144.96153311,April,19.0,1184.0
56,-37.81234775,144.96153311,April,20.0,1687.0
56,-37.81234775,144.96153311,April,21.0,1633.0
56,-37.81234775,144.96153311,April,22.0,1775.0
56,-37.81234775,144.96153311,April,23.0,1659.0
56,-37.81234775,144.96153311,April,24.0,1969.0
56,-37.81234775,144.96153311,April,25.0,1178.0
56,-37.81234775,144.96153311,April,26.0,1218.0
56,-37.81234775,144.96153311,April,27.0,1593.0
56,-37.81234775,144.96153311,April,28.0,1598.0
56,-37.81234775,144.96153311,April,29.0,1751.0
56,-37.81234775,144.96153311,April,30.0,1815.0
56,-37.81234775,144.96153311,March,1.0,7585.0
56,-37.81234775,144.96153311,March,2.0,8574.0
56,-37.81234775,144.96153311,March,3.0,8452.0
56,-37.81234775,144.96153311,March,4.0,8717.0
56,-37.81234775,144.96153311,March,5.0,7006.0
56,-37.81234775,144.96153311,March,6.0,6285.0
56,-37.81234775,144.96153311,March,7.0,7162.0
56,-37.81234775,144.96153311,March,8.0,6595.0
56,-37.81234775,144.96153311,March,9.0,5312.0
56,-37.81234775,144.96153311,March,10.0,8064.0
56,-37.81234775,144.96153311,March,11.0,6076.0
56,-37.81234775,144.96153311,March,12.0,8476.0
56,-37.81234775,144.96153311,March,13.0,8516.0
56,-37.81234775,144.96153311,March,14.0,6349.0
56,-37.81234775,144.96153311,March,15.0,2858.0
56,-37.81234775,144.96153311,March,16.0,7259.0
56,-37.81234775,144.96153311,March,17.0,6310.0
56,-37.81234775,144.96153311,March,18.0,5761.0
56,-37.81234775,144.96153311,March,19.0,5498.0
56,-37.81234775,144.96153311,March,20.0,5135.0
56,-37.81234775,144.96153311,March,21.0,4092.0
56,-37.81234775,144.96153311,March,22.0,3058.0
56,-37.81234775,144.96153311,March,23.0,3698.0
56,-37.81234775,144.96153311,March,24.0,2919.0
56,-37.81234775,144.96153311,March,25.0,2716.0
56,-37.81234775,144.96153311,March,26.0,2500.0
56,-37.81234775,144.96153311,March,27.0,2575.0
56,-37.81234775,144.96153311,March,28.0,1857.0
56,-37.81234775,144.96153311,March,29.0,1374.0
56,-37.81234775,144.96153311,March,30.0,2099.0
56,-37.81234775,144.96153311,March,31.0,1973.0
57,-37.8176735,144.95025595,April,1.0,1882.0
57,-37.8176735,144.95025595,April,2.0,1353.0
57,-37.8176735,144.95025595,April,3.0,1522.0
57,-37.8176735,144.95025595,April,4.0,485.0
57,-37.8176735,144.95025595,April,5.0,477.0
57,-37.8176735,144.95025595,April,6.0,1060.0
57,-37.8176735,144.95025595,April,7.0,1071.0
57,-37.8176735,144.95025595,April,8.0,1165.0
57,-37.8176735,144.95025595,April,9.0,1219.0
57,-37.8176735,144.95025595,April,10.0,530.0
57,-37.8176735,144.95025595,April,11.0,372.0
57,-37.8176735,144.95025595,April,12.0,285.0
57,-37.8176735,144.95025595,April,13.0,489.0
57,-37.8176735,144.95025595,April,14.0,1059.0
57,-37.8176735,144.95025595,April,15.0,1110.0
57,-37.8176735,144.95025595,April,16.0,986.0
57,-37.8176735,144.95025595,April,17.0,918.0
57,-37.8176735,144.95025595,April,18.0,611.0
57,-37.8176735,144.95025595,April,19.0,548.0
57,-37.8176735,144.95025595,April,20.0,788.0
57,-37.8176735,144.95025595,April,21.0,1189.0
57,-37.8176735,144.95025595,April,22.0,971.0
57,-37.8176735,144.95025595,April,23.0,934.0
57,-37.8176735,144.95025595,April,24.0,1208.0
57,-37.8176735,144.95025595,April,25.0,653.0
57,-37.8176735,144.95025595,April,26.0,419.0
57,-37.8176735,144.95025595,April,27.0,899.0
57,-37.8176735,144.95025595,March,1.0,3493.0
57,-37.8176735,144.95025595,March,2.0,27824.0
57,-37.8176735,144.95025595,March,3.0,29025.0
57,-37.8176735,144.95025595,March,4.0,28392.0
57,-37.8176735,144.95025595,March,5.0,17593.0
57,-37.8176735,144.95025595,March,6.0,23511.0
57,-37.8176735,144.95025595,March,7.0,11799.0
57,-37.8176735,144.95025595,March,8.0,3229.0
57,-37.8176735,144.95025595,March,9.0,4083.0
57,-37.8176735,144.95025595,March,10.0,26839.0
57,-37.8176735,144.95025595,March,11.0,26299.0
57,-37.8176735,144.95025595,March,12.0,25505.0
57,-37.8176735,144.95025595,March,13.0,21361.0
57,-37.8176735,144.95025595,March,14.0,3289.0
57,-37.8176735,144.95025595,March,15.0,2437.0
57,-37.8176735,144.95025595,March,16.0,18463.0
57,-37.8176735,144.95025595,March,17.0,15361.0
57,-37.8176735,144.95025595,March,18.0,7577.0
57,-37.8176735,144.95025595,March,19.0,7273.0
57,-37.8176735,144.95025595,March,20.0,5935.0
57,-37.8176735,144.95025595,March,21.0,1956.0
57,-37.8176735,144.95025595,March,22.0,1566.0
57,-37.8176735,144.95025595,March,23.0,4899.0
57,-37.8176735,144.95025595,March,24.0,3769.0
57,-37.8176735,144.95025595,March,25.0,3419.0
57,-37.8176735,144.95025595,March,26.0,3054.0
57,-37.8176735,144.95025595,March,27.0,2623.0
57,-37.8176735,144.95025595,March,28.0,1153.0
57,-37.8176735,144.95025595,March,29.0,848.0
57,-37.8176735,144.95025595,March,30.0,1985.0
57,-37.8176735,144.95025595,March,31.0,1635.0
58,-37.81686074,144.95358075,April,1.0,3315.0
58,-37.81686074,144.95358075,April,2.0,2693.0
58,-37.81686074,144.95358075,April,3.0,3419.0
58,-37.81686074,144.95358075,April,4.0,1608.0
58,-37.81686074,144.95358075,April,5.0,1367.0
58,-37.81686074,144.95358075,April,6.0,3218.0
58,-37.81686074,144.95358075,April,7.0,3143.0
58,-37.81686074,144.95358075,April,8.0,3107.0
58,-37.81686074,144.95358075,April,9.0,3234.0
58,-37.81686074,144.95358075,April,10.0,1380.0
58,-37.81686074,144.95358075,April,11.0,1653.0
58,-37.81686074,144.95358075,April,12.0,1474.0
58,-37.81686074,144.95358075,April,13.0,1640.0
58,-37.81686074,144.95358075,April,14.0,3093.0
58,-37.81686074,144.95358075,April,15.0,3635.0
58,-37.81686074,144.95358075,April,16.0,3156.0
58,-37.81686074,144.95358075,April,17.0,3398.0
58,-37.81686074,144.95358075,April,18.0,1932.0
58,-37.81686074,144.95358075,April,19.0,1950.0
58,-37.81686074,144.95358075,April,20.0,3223.0
58,-37.81686074,144.95358075,April,21.0,3508.0
58,-37.81686074,144.95358075,April,22.0,3544.0
58,-37.81686074,144.95358075,April,23.0,3336.0
58,-37.81686074,144.95358075,April,24.0,3666.0
58,-37.81686074,144.95358075,April,25.0,2157.0
58,-37.81686074,144.95358075,April,26.0,1822.0
58,-37.81686074,144.95358075,April,27.0,3510.0
58,-37.81686074,144.95358075,April,28.0,3762.0
58,-37.81686074,144.95358075,April,29.0,2760.0
58,-37.81686074,144.95358075,April,30.0,3501.0
58,-37.81686074,144.95358075,March,1.0,9560.0
58,-37.81686074,144.95358075,March,2.0,21676.0
58,-37.81686074,144.95358075,March,3.0,22536.0
58,-37.81686074,144.95358075,March,4.0,22651.0
58,-37.81686074,144.95358075,March,5.0,17015.0
58,-37.81686074,144.95358075,March,6.0,22804.0
58,-37.81686074,144.95358075,March,7.0,12631.0
58,-37.81686074,144.95358075,March,8.0,10760.0
58,-37.81686074,144.95358075,March,9.0,8921.0
58,-37.81686074,144.95358075,March,10.0,21817.0
58,-37.81686074,144.95358075,March,11.0,22249.0
58,-37.81686074,144.95358075,March,12.0,22258.0
58,-37.81686074,144.95358075,March,13.0,20815.0
58,-37.81686074,144.95358075,March,14.0,9430.0
58,-37.81686074,144.95358075,March,15.0,7694.0
58,-37.81686074,144.95358075,March,16.0,17907.0
58,-37.81686074,144.95358075,March,17.0,15539.0
58,-37.81686074,144.95358075,March,18.0,13342.0
58,-37.81686074,144.95358075,March,19.0,12245.0
58,-37.81686074,144.95358075,March,20.0,11593.0
58,-37.81686074,144.95358075,March,21.0,5156.0
58,-37.81686074,144.95358075,March,22.0,4115.0
58,-37.81686074,144.95358075,March,23.0,7747.0
58,-37.81686074,144.95358075,March,24.0,5828.0
58,-37.81686074,144.95358075,March,25.0,5064.0
58,-37.81686074,144.95358075,March,26.0,4476.0
58,-37.81686074,144.95358075,March,27.0,4280.0
58,-37.81686074,144.95358075,March,28.0,2340.0
58,-37.81686074,144.95358075,March,29.0,1776.0
58,-37.81686074,144.95358075,March,30.0,3552.0
58,-37.81686074,144.95358075,March,31.0,3381.0
59,-37.80825648,144.96304859,April,1.0,654.0
59,-37.80825648,144.96304859,April,2.0,391.0
59,-37.80825648,144.96304859,April,3.0,878.0
59,-37.80825648,144.96304859,April,4.0,461.0
59,-37.80825648,144.96304859,April,5.0,319.0
59,-37.80825648,144.96304859,April,6.0,765.0
59,-37.80825648,144.96304859,April,7.0,717.0
59,-37.80825648,144.96304859,April,8.0,677.0
59,-37.80825648,144.96304859,April,9.0,601.0
59,-37.80825648,144.96304859,April,10.0,456.0
59,-37.80825648,144.96304859,April,11.0,584.0
59,-37.80825648,144.96304859,April,12.0,543.0
59,-37.80825648,144.96304859,April,13.0,482.0
59,-37.80825648,144.96304859,April,14.0,691.0
59,-37.80825648,144.96304859,April,15.0,676.0
59,-37.80825648,144.96304859,April,16.0,588.0
59,-37.80825648,144.96304859,April,17.0,602.0
59,-37.80825648,144.96304859,April,18.0,584.0
59,-37.80825648,144.96304859,April,19.0,552.0
59,-37.80825648,144.96304859,April,20.0,569.0
59,-37.80825648,144.96304859,April,21.0,630.0
59,-37.80825648,144.96304859,April,22.0,643.0
59,-37.80825648,144.96304859,April,23.0,602.0
