Year,Month,Mdate,Sensor_ID,Hourly_Counts
2020,March,23,62,81
2020,March,23,63,471
2020,March,23,64,167
2020,March,23,65,264
2020,March,23,4,1319
2020,March,23,17,784
2020,March,23,18,348
2020,March,23,53,914
2020,March,23,2,1121
2020,March,23,1,1165
2020,March,23,3,884
2020,March,23,9,470
2020,March,23,10,116
2020,March,23,12,153
2020,March,23,11,48
2020,March,23,8,187
2020,March,23,7,124
2020,March,23,5,504
2020,March,23,6,762
2020,March,23,14,272
2020,March,23,26,502
2020,March,23,24,776
2020,March,23,23,271
2020,March,23,25,486
2020,March,23,21,626
2020,March,23,20,300
2020,March,23,19,347
2020,March,23,22,1519
2020,March,23,27,103
2020,March,23,28,285
2020,March,23,31,198
2020,March,23,30,381
2020,March,23,34,102
2020,March,23,39,377
2020,March,23,37,114
2020,March,23,40,371
2020,March,23,36,362
2020,March,23,29,114
2020,March,23,42,187
2020,March,23,43,131
2020,March,23,44,49
2020,March,23,35,874
2020,March,23,45,792
2020,March,23,41,1168
2020,March,23,46,115
2020,March,23,46,63
2020,March,23,47,983
2020,March,23,48,172
2020,March,23,49,126
2020,March,23,50,235
2020,March,23,51,139
2020,March,23,52,443
2020,March,23,54,85
2020,March,23,55,1065
2020,March,23,56,354
2020,March,23,57,224
2020,March,23,58,480
2020,March,23,59,213
2020,March,23,61,430
2020,March,23,62,92
2020,March,23,63,799
2020,March,23,64,181
2020,March,23,65,325
2020,March,23,4,1247
2020,March,23,17,679
2020,March,23,18,376
2020,March,23,53,958
2020,March,23,2,1093
2020,March,23,1,1167
2020,March,23,3,897
2020,March,23,9,380
2020,March,23,10,97
2020,March,23,12,137
2020,March,23,11,21
2020,March,23,8,129
2020,March,23,7,140
2020,March,23,5,485
2020,March,23,6,767
2020,March,23,14,215
2020,March,23,26,550
2020,March,23,24,791
2020,March,23,23,303
2020,March,23,25,563
2020,March,23,21,600
2020,March,23,20,236
2020,March,23,19,371
2020,March,23,22,1618
2020,March,23,27,128
2020,March,23,28,286
2020,March,23,31,246
2020,March,23,30,335
2020,March,23,34,124
2020,March,23,39,352
2020,March,23,37,105
2020,March,23,40,397
2020,March,23,36,324
2020,March,23,29,131
2020,March,23,42,179
2020,March,23,43,138
2020,March,23,44,34
2020,March,23,35,932
2020,March,23,45,808
2020,March,23,41,1267
2020,March,23,47,1038
2020,March,23,48,184
2020,March,23,49,121
2020,March,23,50,274
2020,March,23,51,183
2020,March,23,52,469
2020,March,23,54,84
2020,March,23,55,1062
2020,March,23,56,385
2020,March,23,57,253
2020,March,23,58,548
2020,March,23,59,203
2020,March,23,61,413
2020,March,23,62,112
2020,March,23,63,744
2020,March,23,64,179
2020,March,23,65,405
2020,March,23,4,1164
2020,March,23,17,367
2020,March,23,18,218
2020,March,23,53,672
2020,March,23,2,857
2020,March,23,1,1026
2020,March,23,3,837
2020,March,23,9,255
2020,March,23,10,86
2020,March,23,12,142
2020,March,23,11,31
2020,March,23,8,121
2020,March,23,7,108
2020,March,23,5,463
2020,March,23,6,725
2020,March,23,14,233
2020,March,23,26,381
2020,March,23,24,675
2020,March,23,23,186
2020,March,23,25,510
2020,March,23,21,546
2020,March,23,20,199
2020,March,23,19,354
2020,March,23,22,1455
2020,March,23,27,111
2020,March,23,28,291
2020,March,23,31,157
2020,March,23,30,262
2020,March,23,34,78
2020,March,23,39,206
2020,March,23,37,103
2020,March,23,40,318
2020,March,23,36,245
2020,March,23,29,114
2020,March,23,42,180
2020,March,23,43,129
2020,March,23,44,49
2020,March,23,35,707
2020,March,23,45,667
2020,March,23,41,1154
2020,March,23,47,891
2020,March,23,48,152
2020,March,23,49,102
2020,March,23,50,244
2020,March,23,51,141
2020,March,23,52,386
2020,March,23,54,86
2020,March,23,55,911
2020,March,23,56,272
2020,March,23,57,162
2020,March,23,58,402
2020,March,23,59,219
2020,March,23,61,385
2020,March,23,62,134
2020,March,23,63,557
2020,March,23,64,161
2020,March,23,65,335
2020,March,23,4,1291
2020,March,23,17,320
2020,March,23,18,246
2020,March,23,53,556
2020,March,23,2,857
2020,March,23,1,843
2020,March,23,3,891
2020,March,23,9,466
2020,March,23,10,116
2020,March,23,12,108
2020,March,23,11,20
2020,March,23,8,142
2020,March,23,7,114
2020,March,23,5,507
2020,March,23,6,761
2020,March,23,14,217
2020,March,23,26,348
2020,March,23,24,826
2020,March,23,23,185
2020,March,23,25,564
2020,March,23,21,434
2020,March,23,20,161
2020,March,23,19,362
2020,March,23,22,1549
2020,March,23,27,108
2020,March,23,28,341
2020,March,23,31,183
2020,March,23,30,280
2020,March,23,34,71
2020,March,23,39,149
2020,March,23,37,104
2020,March,23,40,260
2020,March,23,36,180
2020,March,23,29,170
2020,March,23,42,149
2020,March,23,43,101
2020,March,23,44,53
2020,March,23,35,754
2020,March,23,45,686
2020,March,23,41,1208
2020,March,23,46,71
2020,March,23,47,865
2020,March,23,48,160
2020,March,23,49,138
2020,March,23,50,178
2020,March,23,51,109
2020,March,23,52,363
2020,March,23,54,97
2020,March,23,55,1041
2020,March,23,56,317
2020,March,23,57,271
2020,March,23,58,452
2020,March,23,59,213
2020,March,23,61,382
2020,March,23,62,97
2020,March,23,63,517
2020,March,23,64,169
2020,March,23,65,338
2020,March,23,4,1087
2020,March,23,17,364
2020,March,23,18,339
2020,March,23,53,566
2020,March,23,2,819
2020,March,23,1,891
2020,March,23,3,799
2020,March,23,9,785
2020,March,23,10,140
2020,March,23,12,169
2020,March,23,11,33
2020,March,23,8,181
2020,March,23,7,162
2020,March,23,5,586
2020,March,23,6,917
2020,March,23,14,274
2020,March,23,26,370
2020,March,23,24,1151
2020,March,23,23,251
2020,March,23,25,658
2020,March,23,21,509
2020,March,23,20,118
2020,March,23,19,343
2020,March,23,22,1595
2020,March,23,27,109
2020,March,23,28,440
2020,March,23,31,116
2020,March,23,30,289
2020,March,23,34,76
2020,March,23,39,180
2020,March,23,37,100
2020,March,23,40,238
2020,March,23,36,216
2020,March,23,29,121
2020,March,23,42,153
2020,March,23,43,111
2020,March,23,44,47
2020,March,23,35,904
2020,March,23,45,643
2020,March,23,41,1230
2020,March,23,46,79
2020,March,23,47,976
2020,March,23,48,148
2020,March,23,49,78
2020,March,23,50,215
2020,March,23,51,129
2020,March,23,52,328
2020,March,23,54,75
2020,March,23,55,1215
2020,March,23,56,371
2020,March,23,57,466
2020,March,23,58,713
2020,March,23,59,198
2020,March,23,61,366
2020,March,23,62,144
2020,March,23,63,525
2020,March,23,64,211
2020,March,23,65,387
2020,March,23,4,1008
2020,March,23,17,378
2020,March,23,18,518
2020,March,23,53,601
2020,March,23,2,817
2020,March,23,1,855
2020,March,23,3,943
2020,March,23,9,926
2020,March,23,10,214
2020,March,23,12,243
2020,March,23,11,52
2020,March,23,8,240
2020,March,23,7,326
2020,March,23,5,775
2020,March,23,6,1129
2020,March,23,14,403
2020,March,23,26,343
2020,March,23,24,1302
2020,March,23,23,337
2020,March,23,25,916
2020,March,23,21,547
2020,March,23,20,111
2020,March,23,19,342
2020,March,23,22,1850
2020,March,23,27,107
2020,March,23,28,547
2020,March,23,31,180
2020,March,23,30,307
2020,March,23,34,131
2020,March,23,39,199
2020,March,23,37,98
2020,March,23,40,225
2020,March,23,36,274
2020,March,23,29,174
2020,March,23,42,168
2020,March,23,43,119
2020,March,23,44,62
2020,March,23,35,1159
2020,March,23,35,782
2020,March,23,45,624
2020,March,23,41,1409
2020,March,23,46,74
2020,March,23,47,913
2020,March,23,48,111
2020,March,23,49,80
2020,March,23,50,185
2020,March,23,51,164
2020,March,23,52,351
2020,March,23,54,82
2020,March,23,55,1242
2020,March,23,56,292
2020,March,23,57,598
2020,March,23,58,848
2020,March,23,59,203
2020,March,23,61,325
2020,March,23,62,114
2020,March,23,63,457
2020,March,23,64,233
2020,March,23,65,532
2020,March,23,4,681
2020,March,23,17,232
2020,March,23,18,178
2020,March,23,53,263
2020,March,23,2,490
2020,March,23,1,576
2020,March,23,3,702
2020,March,23,9,528
2020,March,23,10,124
2020,March,23,12,244
2020,March,23,11,65
2020,March,23,8,205
2020,March,23,7,224
2020,March,23,5,482
2020,March,23,6,759
2020,March,23,14,249
2020,March,23,26,317
2020,March,23,24,762
2020,March,23,23,157
2020,March,23,25,589
2020,March,23,21,367
2020,March,23,20,147
2020,March,23,19,398
2020,March,23,22,1548
2020,March,23,27,98
2020,March,23,28,330
2020,March,23,31,153
2020,March,23,30,227
2020,March,23,34,46
2020,March,23,39,83
2020,March,23,37,88
2020,March,23,40,112
2020,March,23,36,144
2020,March,23,29,149
2020,March,23,42,110
2020,March,23,43,80
2020,March,23,44,37
2020,March,23,45,444
2020,March,23,41,866
2020,March,23,46,66
2020,March,23,47,664
2020,March,23,48,139
2020,March,23,49,77
2020,March,23,50,136
2020,March,23,51,115
2020,March,23,52,243
2020,March,23,54,55
2020,March,23,55,943
2020,March,23,56,253
2020,March,23,57,309
2020,March,23,58,457
2020,March,23,59,116
2020,March,23,61,258
2020,March,23,62,115
2020,March,23,63,321
2020,March,23,64,140
2020,March,23,65,296
2020,March,23,4,433
2020,March,23,17,75
2020,March,23,18,56
2020,March,23,53,147
2020,March,23,2,166
2020,March,23,1,382
2020,March,23,3,580
2020,March,23,9,157
2020,March,23,10,82
2020,March,23,12,210
2020,March,23,11,66
2020,March,23,8,133
2020,March,23,7,104
2020,March,23,5,312
2020,March,23,6,398
2020,March,23,14,158
2020,March,23,26,286
2020,March,23,24,407
2020,March,23,23,102
2020,March,23,25,229
2020,March,23,21,189
2020,March,23,20,76
2020,March,23,19,263
2020,March,23,22,1052
2020,March,23,27,91
2020,March,23,28,198
2020,March,23,31,126
2020,March,23,30,178
2020,March,23,34,36
2020,March,23,39,35
2020,March,23,37,51
2020,March,23,40,64
2020,March,23,36,61
2020,March,23,29,93
2020,March,23,42,107
2020,March,23,43,43
2020,March,23,44,23
2020,March,23,35,485
2020,March,23,45,291
2020,March,23,41,550
2020,March,23,46,63
2020,March,23,47,419
2020,March,23,48,96
2020,March,23,49,91
2020,March,23,50,133
2020,March,23,51,92
2020,March,23,52,125
2020,March,23,54,45
2020,March,23,55,738
2020,March,23,56,162
2020,March,23,57,138
2020,March,23,58,278
2020,March,23,59,41
2020,March,23,61,153
2020,March,23,62,75
2020,March,23,63,174
2020,March,23,64,76
2020,March,23,65,182
2020,March,23,4,254
2020,March,23,17,51
2020,March,23,18,45
2020,March,23,53,79
2020,March,23,2,101
2020,March,23,1,158
2020,March,23,3,334
2020,March,23,9,75
2020,March,23,10,38
2020,March,23,12,149
2020,March,23,11,39
2020,March,23,8,49
2020,March,23,7,36
2020,March,23,5,206
2020,March,23,6,281
2020,March,23,14,75
2020,March,23,26,189
2020,March,23,24,232
2020,March,23,23,61
2020,March,23,25,156
2020,March,23,21,159
2020,March,23,20,53
2020,March,23,19,135
2020,March,23,22,772
2020,March,23,27,60
2020,March,23,28,116
2020,March,23,31,117
2020,March,23,30,136
2020,March,23,34,19
2020,March,23,39,11
2020,March,23,37,26
2020,March,23,40,55
2020,March,23,36,83
2020,March,23,29,43
2020,March,23,42,67
2020,March,23,43,38
2020,March,23,44,16
2020,March,23,35,294
2020,March,23,45,171
2020,March,23,41,382
2020,March,23,46,37
2020,March,23,47,219
2020,March,23,48,77
2020,March,23,49,99
2020,March,23,50,61
2020,March,23,51,57
2020,March,23,52,83
2020,March,23,54,48
2020,March,23,55,569
2020,March,23,56,108
2020,March,23,57,98
2020,March,23,58,158
2020,March,23,59,0
2020,March,23,61,112
2020,March,23,62,91
2020,March,23,63,93
2020,March,23,64,65
2020,March,23,65,121
2020,March,23,4,162
2020,March,23,17,38
2020,March,23,18,13
2020,March,23,53,53
2020,March,23,2,42
2020,March,23,1,108
2020,March,23,3,255
2020,March,23,9,50
2020,March,23,10,26
2020,March,23,12,118
2020,March,23,11,34
2020,March,23,8,34
2020,March,23,7,32
2020,March,23,5,140
2020,March,23,6,197
2020,March,23,14,67
2020,March,23,26,137
2020,March,23,24,242
2020,March,23,23,48
2020,March,23,25,94
2020,March,23,21,135
2020,March,23,20,20
2020,March,23,19,106
2020,March,23,22,609
2020,March,23,27,35
2020,March,23,28,73
2020,March,23,31,66
2020,March,23,30,88
2020,March,23,34,12
2020,March,23,39,7
2020,March,23,37,38
2020,March,23,40,24
2020,March,23,36,29
2020,March,23,29,16
2020,March,23,42,58
2020,March,23,43,35
2020,March,23,44,32
2020,March,23,35,208
2020,March,23,45,128
2020,March,23,41,270
2020,March,23,46,33
2020,March,23,47,149
2020,March,23,48,47
2020,March,23,49,81
2020,March,23,50,50
2020,March,23,51,62
2020,March,23,52,67
2020,March,23,54,30
2020,March,23,55,386
2020,March,23,56,81
2020,March,23,57,40
2020,March,23,58,107
2020,March,23,59,0
2020,March,23,61,72
2020,March,23,62,34
2020,March,23,63,75
2020,March,23,64,49
2020,March,23,65,78
2020,March,23,4,98
2020,March,23,17,36
2020,March,23,18,25
2020,March,23,53,29
2020,March,23,2,25
2020,March,23,1,72
2020,March,23,3,176
2020,March,23,9,39
2020,March,23,10,16
2020,March,23,12,78
2020,March,23,11,24
2020,March,23,8,38
2020,March,23,7,10
2020,March,23,5,122
2020,March,23,6,174
2020,March,23,14,53
2020,March,23,26,89
2020,March,23,24,164
2020,March,23,23,63
2020,March,23,25,71
2020,March,23,21,73
2020,March,23,20,28
2020,March,23,19,56
2020,March,23,22,392
2020,March,23,27,22
2020,March,23,28,59
2020,March,23,31,39
2020,March,23,30,70
2020,March,23,34,23
2020,March,23,39,12
2020,March,23,37,21
2020,March,23,40,14
2020,March,23,36,21
2020,March,23,29,36
2020,March,23,42,26
2020,March,23,43,14
2020,March,23,44,7
2020,March,23,35,166
2020,March,23,45,100
2020,March,23,41,57
2020,March,23,46,27
2020,March,23,47,104
2020,March,23,48,29
2020,March,23,49,63
2020,March,23,50,23
2020,March,23,51,49
2020,March,23,52,19
2020,March,23,54,28
2020,March,23,55,262
2020,March,23,56,69
2020,March,23,57,50
2020,March,23,58,59
2020,March,23,59,0
2020,March,23,61,54
2020,March,23,62,58
2020,March,23,63,56
2020,March,23,64,22
2020,March,23,65,94
2020,March,23,4,44
2020,March,23,17,16
2020,March,23,18,10
2020,March,23,53,18
2020,March,23,2,22
2020,March,23,1,49
2020,March,23,3,106
2020,March,23,9,25
2020,March,23,10,14
2020,March,23,12,32
2020,March,23,11,11
2020,March,23,8,11
2020,March,23,7,5
2020,March,23,5,42
2020,March,23,6,88
2020,March,23,14,26
2020,March,23,26,91
2020,March,23,24,88
2020,March,23,23,26
2020,March,23,25,40
2020,March,23,21,51
2020,March,23,20,18
2020,March,23,19,22
2020,March,23,22,223
2020,March,23,27,13
2020,March,23,28,28
2020,March,23,31,14
2020,March,23,30,51
2020,March,23,34,11
2020,March,23,39,10
2020,March,23,37,16
2020,March,23,40,7
2020,March,23,36,15
2020,March,23,29,8
2020,March,23,42,27
2020,March,23,43,16
2020,March,23,44,11
2020,March,23,35,97
2020,March,23,45,55
2020,March,23,41,31
2020,March,23,46,15
2020,March,23,47,70
2020,March,23,48,25
2020,March,23,49,85
2020,March,23,50,15
2020,March,23,51,32
2020,March,23,52,16
2020,March,23,54,23
2020,March,23,55,115
2020,March,23,56,15
2020,March,23,57,14
2020,March,23,58,45
2020,March,23,59,0
2020,March,23,61,24
2020,March,23,62,33
2020,March,23,63,35
2020,March,23,64,10
2020,March,23,65,34
2020,March,24,4,41
2020,March,24,17,11
2020,March,24,18,4
2020,March,24,53,15
2020,March,24,2,9
2020,March,24,1,30
2020,March,24,3,48
2020,March,24,9,8
2020,March,24,10,1
2020,March,24,12,11
2020,March,24,11,5
2020,March,24,8,12
2020,March,24,7,1
2020,March,24,5,26
2020,March,24,6,34
2020,March,24,14,8
2020,March,24,26,61
2020,March,24,24,37
2020,March,24,23,33
2020,March,24,25,27
2020,March,24,21,25
2020,March,24,20,24
2020,March,24,19,21
2020,March,24,22,127
2020,March,24,27,21
2020,March,24,28,25
2020,March,24,31,21
2020,March,24,30,32
2020,March,24,34,6
2020,March,24,39,4
2020,March,24,37,4
2020,March,24,40,10
2020,March,24,36,9
2020,March,24,29,6
2020,March,24,42,14
2020,March,24,43,11
2020,March,24,44,0
2020,March,24,35,32
2020,March,24,45,56
2020,March,24,41,50
2020,March,24,46,15
2020,March,24,47,46
2020,March,24,48,16
2020,March,24,49,67
2020,March,24,50,4
2020,March,24,51,14
2020,March,24,52,10
2020,March,24,54,8
2020,March,24,55,84
2020,March,24,56,21
2020,March,24,57,3
2020,March,24,58,22
2020,March,24,59,0
2020,March,24,61,8
2020,March,24,62,20
2020,March,24,63,14
2020,March,24,64,2
2020,March,24,65,23
2020,March,24,4,21
2020,March,24,17,2
2020,March,24,18,9
2020,March,24,53,20
2020,March,24,2,5
2020,March,24,1,7
2020,March,24,3,42
2020,March,24,9,4
2020,March,24,10,1
2020,March,24,12,11
2020,March,24,11,1
2020,March,24,8,10
2020,March,24,7,2
2020,March,24,5,12
2020,March,24,6,32
2020,March,24,14,2
2020,March,24,26,31
2020,March,24,24,38
2020,March,24,23,12
2020,March,24,25,34
2020,March,24,21,27
2020,March,24,20,17
2020,March,24,19,14
2020,March,24,22,64
2020,March,24,27,4
2020,March,24,28,12
2020,March,24,31,4
2020,March,24,30,16
2020,March,24,34,2
2020,March,24,39,5
2020,March,24,37,3
2020,March,24,40,2
2020,March,24,36,1
2020,March,24,29,2
2020,March,24,42,6
2020,March,24,43,3
2020,March,24,44,1
2020,March,24,35,21
2020,March,24,45,18
2020,March,24,41,49
2020,March,24,46,4
2020,March,24,47,25
2020,March,24,48,6
2020,March,24,49,73
2020,March,24,50,5
2020,March,24,51,12
2020,March,24,52,3
2020,March,24,54,8
2020,March,24,55,50
2020,March,24,56,3
2020,March,24,57,4
2020,March,24,58,16
2020,March,24,59,0
2020,March,24,61,11
2020,March,24,62,13
2020,March,24,63,8
2020,March,24,64,6
2020,March,24,65,15
2020,March,24,4,16
2020,March,24,17,14
2020,March,24,18,3
2020,March,24,53,10
2020,March,24,2,3
2020,March,24,1,18
2020,March,24,3,21
2020,March,24,9,3
2020,March,24,10,2
2020,March,24,12,5
2020,March,24,11,6
2020,March,24,8,1
2020,March,24,7,0
2020,March,24,5,15
2020,March,24,6,7
2020,March,24,14,1
2020,March,24,26,28
2020,March,24,24,15
2020,March,24,23,21
2020,March,24,25,15
2020,March,24,21,6
2020,March,24,20,5
2020,March,24,19,5
2020,March,24,22,51
2020,March,24,27,10
2020,March,24,28,15
2020,March,24,31,5
2020,March,24,30,8
2020,March,24,34,1
2020,March,24,39,5
2020,March,24,37,2
2020,March,24,40,1
2020,March,24,36,0
2020,March,24,29,5
2020,March,24,42,1
2020,March,24,43,0
2020,March,24,44,0
2020,March,24,35,4
2020,March,24,45,5
2020,March,24,41,26
2020,March,24,46,12
2020,March,24,47,17
2020,March,24,48,10
2020,March,24,49,58
2020,March,24,50,1
2020,March,24,51,8
2020,March,24,52,1
2020,March,24,54,2
2020,March,24,55,32
2020,March,24,56,6
2020,March,24,57,6
2020,March,24,58,15
2020,March,24,59,0
2020,March,24,61,12
2020,March,24,62,7
2020,March,24,63,4
2020,March,24,64,3
2020,March,24,65,6
2020,March,24,4,12
2020,March,24,17,2
2020,March,24,18,2
2020,March,24,53,16
2020,March,24,2,4
2020,March,24,1,4
2020,March,24,3,17
2020,March,24,9,0
2020,March,24,10,3
2020,March,24,12,3
2020,March,24,11,0
2020,March,24,8,1
2020,March,24,7,0
2020,March,24,5,27
2020,March,24,6,18
2020,March,24,14,4
2020,March,24,26,42
2020,March,24,24,16
2020,March,24,23,8
2020,March,24,25,14
2020,March,24,21,14
2020,March,24,20,1
2020,March,24,19,1
2020,March,24,22,40
2020,March,24,27,4
2020,March,24,28,34
2020,March,24,31,4
2020,March,24,30,1
2020,March,24,34,0
2020,March,24,39,3
2020,March,24,37,0
2020,March,24,40,6
2020,March,24,36,5
2020,March,24,29,4
2020,March,24,42,6
2020,March,24,43,5
2020,March,24,44,4
2020,March,24,35,12
2020,March,24,45,10
2020,March,24,41,39
2020,March,24,46,0
2020,March,24,47,26
2020,March,24,48,8
2020,March,24,49,24
2020,March,24,50,2
2020,March,24,51,16
2020,March,24,52,1
2020,March,24,54,4
2020,March,24,55,26
2020,March,24,56,6
2020,March,24,57,5
2020,March,24,58,11
2020,March,24,59,0
2020,March,24,61,5
2020,March,24,62,9
2020,March,24,63,8
2020,March,24,64,4
2020,March,24,65,16
2020,March,24,4,16
2020,March,24,17,5
2020,March,24,18,2
2020,March,24,53,4
2020,March,24,2,5
2020,March,24,1,3
2020,March,24,3,18
2020,March,24,9,5
2020,March,24,10,2
2020,March,24,12,1
2020,March,24,11,0
2020,March,24,8,3
2020,March,24,7,10
2020,March,24,5,69
2020,March,24,6,28
2020,March,24,14,3
2020,March,24,26,30
2020,March,24,24,20
2020,March,24,23,6
2020,March,24,25,16
2020,March,24,21,21
2020,March,24,20,4
2020,March,24,19,9
2020,March,24,22,31
2020,March,24,27,2
2020,March,24,28,68
2020,March,24,31,8
2020,March,24,30,0
2020,March,24,34,4
2020,March,24,39,0
2020,March,24,37,10
2020,March,24,40,6
2020,March,24,36,2
2020,March,24,29,5
2020,March,24,42,7
2020,March,24,43,3
2020,March,24,44,0
2020,March,24,35,25
2020,March,24,45,15
2020,March,24,41,38
2020,March,24,46,3
2020,March,24,47,16
2020,March,24,48,0
2020,March,24,49,28
2020,March,24,50,8
2020,March,24,51,4
2020,March,24,52,0
2020,March,24,54,1
2020,March,24,55,21
2020,March,24,56,7
2020,March,24,57,1
2020,March,24,58,13
2020,March,24,59,0
2020,March,24,61,10
2020,March,24,62,7
2020,March,24,63,17
2020,March,24,64,4
2020,March,24,65,10
2020,March,24,4,53
2020,March,24,17,59
2020,March,24,18,20
2020,March,24,53,19
2020,March,24,2,12
2020,March,24,1,8
2020,March,24,3,28
2020,March,24,9,64
2020,March,24,10,9
2020,March,24,12,14
2020,March,24,11,6
2020,March,24,8,29
2020,March,24,7,22
2020,March,24,5,92
2020,March,24,6,127
2020,March,24,14,39
2020,March,24,26,50
2020,March,24,24,174
2020,March,24,23,20
2020,March,24,25,73
2020,March,24,21,37
2020,March,24,20,1
2020,March,24,19,5
2020,March,24,22,76
2020,March,24,27,9
2020,March,24,28,78
2020,March,24,31,15
2020,March,24,30,20
2020,March,24,34,17
2020,March,24,39,11
2020,March,24,37,11
2020,March,24,40,17
2020,March,24,36,11
2020,March,24,29,12
2020,March,24,42,7
2020,March,24,43,6
2020,March,24,44,2
2020,March,24,35,110
2020,March,24,45,28
2020,March,24,41,141
2020,March,24,46,4
2020,March,24,47,37
2020,March,24,48,12
2020,March,24,49,15
2020,March,24,50,8
2020,March,24,51,15
2020,March,24,52,6
2020,March,24,54,4
2020,March,24,55,64
2020,March,24,56,12
2020,March,24,57,35
2020,March,24,58,62
2020,March,24,59,0
2020,March,24,61,14
2020,March,24,62,13
2020,March,24,63,25
2020,March,24,64,8
2020,March,24,65,19
2020,March,24,4,110
2020,March,24,17,116
2020,March,24,18,77
2020,March,24,53,51
2020,March,24,2,38
2020,March,24,1,72
2020,March,24,3,87
2020,March,24,9,247
2020,March,24,10,55
2020,March,24,12,53
2020,March,24,11,14
2020,March,24,8,70
2020,March,24,7,89
2020,March,24,5,182
2020,March,24,6,337
2020,March,24,14,115
2020,March,24,26,113
2020,March,24,24,409
2020,March,24,23,103
2020,March,24,25,298
2020,March,24,21,40
2020,March,24,20,11
2020,March,24,19,19
2020,March,24,22,345
2020,March,24,27,27
2020,March,24,28,182
2020,March,24,31,41
2020,March,24,30,43
2020,March,24,34,30
2020,March,24,39,27
2020,March,24,37,20
2020,March,24,40,28
2020,March,24,36,48
2020,March,24,29,33
2020,March,24,42,32
2020,March,24,43,21
2020,March,24,44,11
2020,March,24,35,351
2020,March,24,45,80
2020,March,24,41,310
2020,March,24,46,12
2020,March,24,47,114
2020,March,24,48,36
2020,March,24,49,50
2020,March,24,50,14
2020,March,24,51,56
2020,March,24,52,21
2020,March,24,54,46
2020,March,24,55,228
2020,March,24,56,60
2020,March,24,57,169
2020,March,24,58,213
2020,March,24,59,0
2020,March,24,61,55
2020,March,24,62,30
2020,March,24,63,62
2020,March,24,64,81
2020,March,24,65,79
2020,March,24,4,174
2020,March,24,17,250
2020,March,24,18,176
2020,March,24,53,171
2020,March,24,2,91
2020,March,24,1,161
2020,March,24,3,113
2020,March,24,9,464
2020,March,24,10,154
2020,March,24,12,144
2020,March,24,11,31
2020,March,24,8,152
2020,March,24,7,190
2020,March,24,5,263
2020,March,24,6,616
2020,March,24,14,139
2020,March,24,26,164
2020,March,24,24,677
2020,March,24,23,240
2020,March,24,25,446
2020,March,24,21,94
2020,March,24,20,30
2020,March,24,19,20
2020,March,24,22,663
2020,March,24,27,56
2020,March,24,28,277
2020,March,24,31,62
2020,March,24,30,56
2020,March,24,34,57
2020,March,24,39,72
2020,March,24,37,17
2020,March,24,40,89
2020,March,24,36,103
2020,March,24,29,78
2020,March,24,42,57
2020,March,24,43,34
2020,March,24,44,16
2020,March,24,35,494
2020,March,24,45,156
2020,March,24,41,411
2020,March,24,46,25
2020,March,24,47,193
2020,March,24,48,68
2020,March,24,49,60
2020,March,24,50,56
2020,March,24,51,51
2020,March,24,52,55
2020,March,24,54,36
2020,March,24,55,239
2020,March,24,56,76
2020,March,24,57,389
2020,March,24,58,411
2020,March,24,59,18
2020,March,24,61,105
2020,March,24,62,22
2020,March,24,63,125
2020,March,24,64,171
2020,March,24,65,120
2020,March,24,4,316
2020,March,24,17,494
2020,March,24,18,301
2020,March,24,53,302
2020,March,24,2,171
2020,March,24,1,271
2020,March,24,3,141
2020,March,24,9,616
2020,March,24,10,174
2020,March,24,12,217
2020,March,24,11,51
2020,March,24,8,175
2020,March,24,7,242
2020,March,24,5,414
2020,March,24,6,799
2020,March,24,14,253
2020,March,24,26,284
2020,March,24,24,873
2020,March,24,23,346
2020,March,24,25,485
2020,March,24,21,128
2020,March,24,20,61
2020,March,24,19,35
2020,March,24,22,1084
2020,March,24,27,91
2020,March,24,28,375
2020,March,24,31,86
2020,March,24,30,74
2020,March,24,34,79
2020,March,24,39,139
2020,March,24,37,39
2020,March,24,40,301
2020,March,24,36,220
2020,March,24,29,131
2020,March,24,42,86
2020,March,24,43,81
2020,March,24,44,37
2020,March,24,35,702
2020,March,24,45,249
2020,March,24,41,660
2020,March,24,46,51
2020,March,24,47,321
2020,March,24,48,107
2020,March,24,49,69
2020,March,24,50,77
2020,March,24,51,65
2020,March,24,52,141
2020,March,24,54,42
2020,March,24,55,372
2020,March,24,56,206
2020,March,24,57,489
2020,March,24,58,591
2020,March,24,59,61
2020,March,24,61,145
2020,March,24,62,49
2020,March,24,63,195
2020,March,24,64,166
2020,March,24,65,198
2020,March,24,4,408
2020,March,24,17,315
2020,March,24,18,203
2020,March,24,53,289
2020,March,24,2,242
2020,March,24,1,342
2020,March,24,3,198
2020,March,24,9,383
2020,March,24,10,94
2020,March,24,12,159
2020,March,24,11,42
2020,March,24,8,114
2020,March,24,7,435
2020,March,24,5,246
2020,March,24,6,510
2020,March,24,14,141
2020,March,24,26,340
2020,March,24,24,486
2020,March,24,23,172
2020,March,24,25,323
2020,March,24,21,130
2020,March,24,20,70
2020,March,24,19,61
2020,March,24,22,760
2020,March,24,27,77
2020,March,24,28,205
2020,March,24,31,113
2020,March,24,30,93
2020,March,24,34,73
2020,March,24,39,124
2020,March,24,37,46
2020,March,24,40,193
2020,March,24,36,151
2020,March,24,29,55
2020,March,24,42,75
2020,March,24,43,72
2020,March,24,44,37
2020,March,24,35,476
2020,March,24,45,223
2020,March,24,41,575
2020,March,24,46,35
2020,March,24,47,315
2020,March,24,48,132
2020,March,24,49,127
2020,March,24,50,139
